inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,threshold_price,hit_close_vs_threshold_percent,hit_close_above_threshold,next_candle_change_percent,next_candle_time_cn,next_candle_high_vs_threshold_multiple,next_candle_high_vs_threshold_percent
CFX-USDT-SWAP,ok,11244,2,19.924838,2021-09-19 00:00:00,2021-09-19 00:00:00,1,2021-09-19 00:00:00,19.924838,10.633501,4.416934,661329.000000,211.870793,141.930056,8191068.000000,12.385769,0.563177,17.430139,true,-5.741670,2021-09-19 04:00:00,1.268446,26.844580
CFX-USDT-SWAP,ok,11244,2,19.924838,2021-09-19 00:00:00,2021-09-19 00:00:00,2,2022-03-24 16:00:00,11.780495,1.739338,1.103963,249948.000000,20.490258,7.243872,8480588.000000,33.929409,0.149368,-8.615141,false,-2.036630,2022-03-24 20:00:00,0.939356,-6.064399
CHIP-USDT-SWAP,ok,47,0,2.173375,2026-04-22 12:00:00,,,,,,,,,,,,,,
CHZ-USDT-SWAP,ok,11244,0,9.580220,2021-10-31 04:00:00,,,,,,,,,,,,,,
CL-USDT-SWAP,ok,335,0,8.548050,2026-03-09 04:00:00,,,,,,,,,,,,,,
COAI-USDT-SWAP,ok,1175,0,7.386030,2025-11-03 20:00:00,,,,,,,,,,,,,,
COIN-USDT-SWAP,ok,373,0,3.437353,2026-04-14 20:00:00,,,,,,,,,,,,,,
COMP-USDT-SWAP,ok,12768,0,8.171386,2026-04-10 16:00:00,,,,,,,,,,,,,,
CORE-USDT-SWAP,ok,7055,0,9.997769,2023-11-05 04:00:00,,,,,,,,,,,,,,
COST-USDT-SWAP,ok,11,0,,,,,,,,,,,,,,,,
CRCL-USDT-SWAP,ok,372,0,6.934347,2026-03-02 20:00:00,,,,,,,,,,,,,,
CRO-USDT-SWAP,ok,11082,0,8.895442,2025-03-03 08:00:00,,,,,,,,,,,,,,
CRV-USDT-SWAP,ok,12379,0,6.856129,2023-02-13 16:00:00,,,,,,,,,,,,,,
CRWV-USDT-SWAP,ok,113,0,1.972963,2026-04-12 16:00:00,,,,,,,,,,,,,,
CVX-USDT-SWAP,ok,4038,0,6.702278,2024-07-23 12:00:00,,,,,,,,,,,,,,
DASH-USDT-SWAP,ok,1046,0,6.434882,2026-01-13 16:00:00,,,,,,,,,,,,,,
DOGE-USDT-SWAP,ok,12716,1,11.940848,2021-01-28 12:00:00,2021-01-28 12:00:00,1,2021-01-28 12:00:00,11.940848,7.726477,5.693902,44287.000000,92.260692,38.251018,3363573.000000,75.949443,0.013926,-22.008747,false,17.341468,2021-01-28 16:00:00,0.953833,-4.616719
DOOD-USDT-SWAP,ok,2111,0,5.264761,2025-07-15 08:00:00,,,,,,,,,,,,,,
DOT-USDT-SWAP,ok,12439,0,7.154083,2022-08-10 20:00:00,,,,,,,,,,,,,,
DYDX-USDT-SWAP,ok,10162,1,18.696619,2024-10-20 20:00:00,2024-10-20 20:00:00,1,2024-10-20 20:00:00,18.696619,1.710162,1.344405,4429711.000000,31.974249,20.288724,98986332.000000,22.346002,1.197526,2.978990,true,4.167680,2024-10-21 00:00:00,1.101521,10.152113
EDEN-USDT-SWAP,ok,1266,1,10.386499,2025-12-16 12:00:00,2025-12-16 12:00:00,1,2025-12-16 12:00:00,10.386499,4.515103,1.001590,2015866.000000,46.896118,23.448059,228368637.000000,113.285624,0.091350,-14.011667,false,-9.447415,2025-12-16 16:00:00,0.871378,-12.862237
EDGE-USDT-SWAP,ok,167,0,1.975264,2026-04-02 08:00:00,,,,,,,,,,,,,,
EGLD-USDT-SWAP,ok,11725,2,11.181157,2023-11-05 08:00:00,2023-11-05 08:00:00,1,2023-11-05 08:00:00,11.181157,2.758216,1.995305,86073.000000,30.840046,28.365938,12464015.000000,144.807489,44.337559,0.637025,true,10.670253,2023-11-05 12:00:00,1.193119,19.311937
EGLD-USDT-SWAP,ok,11725,2,11.181157,2023-11-05 08:00:00,2023-11-05 08:00:00,2,2025-04-25 08:00:00,10.041384,2.245789,1.310044,157992.000000,22.550832,12.569316,9097498.000000,57.582017,19.864916,-8.028807,false,-0.218818,2025-04-25 12:00:00,0.926256,-7.374387
EIGEN-USDT-SWAP,ok,3451,0,4.761533,2025-08-09 12:00:00,,,,,,,,,,,,,,
ENA-USDT-SWAP,ok,1345,0,2.898225,2025-12-18 20:00:00,,,,,,,,,,,,,,
ENJ-USDT-SWAP,ok,4734,0,6.772030,2026-03-18 12:00:00,,,,,,,,,,,,,,
ENS-USDT-SWAP,ok,9780,0,6.698780,2024-03-05 12:00:00,,,,,,,,,,,,,,
ENSO-USDT-SWAP,ok,1092,0,9.178401,2026-01-24 08:00:00,,,,,,,,,,,,,,
ESP-USDT-SWAP,ok,466,0,4.732665,2026-02-12 12:00:00,,,,,,,,,,,,,,
ETC-USDT-SWAP,ok,13868,0,9.306443,2023-01-04 08:00:00,,,,,,,,,,,,,,
ETH-USDT-SWAP,ok,13904,0,4.966948,2022-08-10 20:00:00,,,,,,,,,,,,,,
ETHFI-USDT-SWAP,ok,4631,0,5.944001,2025-02-04 04:00:00,,,,,,,,,,,,,,
ETHW-USDT-SWAP,ok,7927,0,7.942052,2026-04-18 00:00:00,,,,,,,,,,,,,,
EWJ-USDT-SWAP,ok,294,0,4.237279,2026-04-08 04:00:00,,,,,,,,,,,,,,
EWY-USDT-SWAP,ok,294,0,4.605386,2026-04-17 20:00:00,,,,,,,,,,,,,,
F-USDT-SWAP,ok,1116,1,14.798491,2026-02-08 08:00:00,2026-02-08 08:00:00,1,2026-02-08 08:00:00,14.798491,3.237992,1.924807,353248.000000,47.917402,13.978115,22540549.000000,63.809417,0.007501,-13.900755,false,4.319554,2026-02-08 12:00:00,0.945518,-5.448151
FARTCOIN-USDT-SWAP,ok,2970,0,3.995059,2025-04-22 08:00:00,,,,,,,,,,,,,,
FIL-USDT-SWAP,ok,12648,0,7.647951,2026-01-01 20:00:00,,,,,,,,,,,,,,
FLOKI-USDT-SWAP,ok,6985,0,9.999649,2025-10-20 16:00:00,,,,,,,,,,,,,,
FLOW-USDT-SWAP,ok,5424,0,7.992158,2026-02-06 20:00:00,,,,,,,,,,,,,,
FOGO-USDT-SWAP,ok,653,0,2.605835,2026-01-28 08:00:00,,,,,,,,,,,,,,
