inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,threshold_price,hit_close_vs_threshold_percent,hit_close_above_threshold,next_candle_change_percent,next_candle_time_cn,next_candle_open,next_candle_high,next_candle_low,next_candle_close,next_candle_close_vs_threshold_multiple,next_candle_close_vs_threshold_percent,next_candle_close_below_threshold,next_candle_low_vs_threshold_multiple,next_candle_low_vs_threshold_percent,next_candle_low_below_threshold,next_candle_high_vs_threshold_multiple,next_candle_high_vs_threshold_percent
BGSC_USDT,ok,9999,1,17.109743,2025-12-29 19:00:00,2025-12-29 19:00:00,1,2025-12-29 19:00:00,17.109743,2.006018,1.705115,15880.000000,34.322453,25.519288,436567.000000,27.491625,0.001211,4.806010,true,-7.018927,2025-12-29 20:00:00,0.001268,0.001339,0.001123,0.001179,0.973730,-2.627040,true,0.927480,-7.252049,true,1.105873,10.587271
BIRB_USDT,ok,2202,0,7.438383,2026-02-06 20:00:00,,,,,,,,,,,,,,,,,,,,
BLEND_USDT,ok,21,0,1.436548,2026-04-30 03:00:00,,,,,,,,,,,,,,,,,,,,
BLESS_USDT,ok,5252,1,11.950517,2025-11-04 19:00:00,2025-11-04 19:00:00,1,2025-11-04 19:00:00,11.950517,1.858205,1.086335,11100.000000,22.206506,19.886846,219993.000000,19.819189,0.041579,1.927057,true,5.424528,2025-11-04 20:00:00,0.042400,0.044810,0.042370,0.044700,1.075068,7.506830,false,1.019030,1.903007,false,1.077714,7.771388
BLUAI_USDT,ok,4578,0,7.463374,2026-03-31 16:00:00,,,,,,,,,,,,,,,,,,,,
BMT_USDT,ok,9953,1,15.439698,2025-03-17 12:00:00,2025-03-17 12:00:00,1,2025-03-17 12:00:00,15.439698,2.303071,1.234980,9264.000000,35.558717,28.893510,625391.000000,67.507664,0.112083,5.073771,true,1.461591,2025-03-17 13:00:00,0.117680,0.131510,0.116680,0.119400,1.065280,6.528048,false,1.041013,4.101279,false,1.173325,17.332526
BNT_USDT,ok,9999,0,4.731733,2025-11-30 21:00:00,,,,,,,,,,,,,,,,,,,,
BOB_USDT,ok,3836,0,6.095105,2025-12-10 01:00:00,,,,,,,,,,,,,,,,,,,,
BP_USDT,ok,1075,0,3.559028,2026-04-16 21:00:00,,,,,,,,,,,,,,,,,,,,
BROCCOLIF3B_USDT,ok,9736,2,251.433742,2025-04-12 10:00:00,2025-04-12 10:00:00,1,2025-04-12 10:00:00,251.433742,5.824714,3.756124,13638.000000,1464.529690,20.336311,371848.000000,27.265581,0.029874,-23.345821,false,0.785683,2025-04-12 11:00:00,0.022910,0.023780,0.021040,0.023090,0.772902,-22.709825,true,0.704281,-29.571881,true,0.795998,-20.400158
BROCCOLIF3B_USDT,ok,9736,2,251.433742,2025-04-12 10:00:00,2025-04-12 10:00:00,2,2025-04-20 12:00:00,17.515575,6.305115,3.769841,12464.000000,110.437710,47.664141,211470.000000,16.966463,0.076122,-7.818912,false,4.962213,2025-04-20 13:00:00,0.070130,0.079630,0.063190,0.073610,0.967002,-3.299845,true,0.830116,-16.988415,true,1.046085,4.608523
BROCCOLI_USDT,ok,9999,2,37.475709,2026-01-01 03:00:00,2025-03-20 00:00:00,1,2025-03-20 00:00:00,13.313241,5.649718,1.946014,472881.000000,75.216049,69.320988,7994763.000000,16.906501,0.050435,8.773486,true,18.583425,2025-03-20 01:00:00,0.054780,0.070350,0.053030,0.064960,1.287992,28.799228,false,1.051451,5.145060,false,1.394862,39.486233
BROCCOLI_USDT,ok,9999,2,37.475709,2026-01-01 03:00:00,2025-03-20 00:00:00,2,2026-01-01 03:00:00,37.475709,5.664488,3.485839,704871.000000,212.280702,180.491228,25049117.000000,35.537165,0.022322,79.061855,true,-49.024512,2026-01-01 04:00:00,0.039980,0.089470,0.018520,0.020380,0.913005,-8.699510,true,0.829679,-17.032135,true,4.008172,300.817217
BR_USDT,ok,9736,0,7.342983,2026-03-20 11:00:00,,,,,,,,,,,,,,,,,,,,
BSV_USDT,ok,9999,0,6.503584,2025-10-26 20:00:00,,,,,,,,,,,,,,,,,,,,
BTGOON_USDT,ok,2325,0,2.713772,2026-04-13 21:00:00,,,,,,,,,,,,,,,,,,,,
BTR_USDT,ok,5899,1,10.877035,2025-09-14 20:00:00,2025-09-14 20:00:00,1,2025-09-14 20:00:00,10.877035,3.181163,2.133590,112759.000000,34.601620,30.307026,1097769.000000,9.735533,0.139708,-0.964577,false,9.771070,2025-09-14 21:00:00,0.138470,0.157790,0.131840,0.152000,1.087987,8.798672,false,0.943685,-5.631468,true,1.129430,12.943042
BULLA_USDT,ok,2111,1,12.337521,2026-04-05 22:00:00,2026-04-05 22:00:00,1,2026-04-05 22:00:00,12.337521,3.234070,2.497598,21417.000000,39.900405,34.220355,4798381.000000,224.045431,0.008468,1.851474,true,-5.356522,2026-04-05 23:00:00,0.008625,0.009379,0.006867,0.008163,0.963958,-3.604223,true,0.810915,-18.908514,true,1.107554,10.755359
BVIX_USDT,ok,2206,0,5.753214,2026-02-05 12:00:00,,,,,,,,,,,,,,,,,,,,
BWXT_USDT,ok,143,0,3.293310,2026-04-25 02:00:00,,,,,,,,,,,,,,,,,,,,
B_USDT,ok,8229,0,8.933923,2026-03-05 03:00:00,,,,,,,,,,,,,,,,,,,,
C98_USDT,ok,9999,0,9.057297,2026-02-01 05:00:00,,,,,,,,,,,,,,,,,,,,
CAKE_USDT,ok,9999,0,5.468437,2025-03-17 17:00:00,,,,,,,,,,,,,,,,,,,,
CARR_USDT,ok,143,0,6.892851,2026-04-27 08:00:00,,,,,,,,,,,,,,,,,,,,
CARV_USDT,ok,9999,0,9.034072,2025-11-04 19:00:00,,,,,,,,,,,,,,,,,,,,
CATI_USDT,ok,9999,0,7.036775,2026-03-12 09:00:00,,,,,,,,,,,,,,,,,,,,
CAT_USDT,ok,9999,0,6.427582,2026-01-14 01:00:00,,,,,,,,,,,,,,,,,,,,
CCJ_USDT,ok,144,0,0.408607,2026-04-30 07:00:00,,,,,,,,,,,,,,,,,,,,
CEG_USDT,ok,143,0,,,,,,,,,,,,,,,,,,,,,,
CELR_USDT,ok,9999,0,3.404783,2026-01-26 09:00:00,,,,,,,,,,,,,,,,,,,,
CETUS_USDT,ok,9999,0,4.552341,2025-04-10 01:00:00,,,,,,,,,,,,,,,,,,,,
CFG_USDT,ok,1073,0,3.671360,2026-04-07 09:00:00,,,,,,,,,,,,,,,,,,,,
CGPT_USDT,ok,9999,0,6.509675,2025-04-10 01:00:00,,,,,,,,,,,,,,,,,,,,
CHEEMS_USDT,ok,9999,0,7.019027,2026-04-18 15:00:00,,,,,,,,,,,,,,,,,,,,
