inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,next_candle_change_percent,next_candle_time_cn
COAI-USDT-SWAP,ok,4694,0,4.898334,2026-04-14 12:00:00,,,,,,,,,,,
COIN-USDT-SWAP,ok,1485,0,1.955635,2026-03-18 01:00:00,,,,,,,,,,,
COMP-USDT-SWAP,ok,24999,1,10.326862,2024-11-23 07:00:00,2024-11-23 07:00:00,1,2024-11-23 07:00:00,10.326862,1.623084,1.605050,66113.000000,16.761364,14.754972,738702.000000,11.173324,-3.728342,2024-11-23 08:00:00
CORE-USDT-SWAP,ok,24999,0,6.901042,2024-04-01 05:00:00,,,,,,,,,,,
COST-USDT-SWAP,ok,38,0,,,,,,,,,,,,,
CRCL-USDT-SWAP,ok,1484,0,1.684000,2026-03-18 01:00:00,,,,,,,,,,,
CRO-USDT-SWAP,ok,24999,0,7.335016,2024-12-03 08:00:00,,,,,,,,,,,
CRV-USDT-SWAP,ok,24999,0,5.027649,2024-03-06 17:00:00,,,,,,,,,,,
CRWV-USDT-SWAP,ok,448,0,2.888864,2026-04-13 21:00:00,,,,,,,,,,,
CVX-USDT-SWAP,ok,16148,0,4.438808,2025-09-19 01:00:00,,,,,,,,,,,
DASH-USDT-SWAP,ok,4177,0,5.735021,2025-12-05 08:00:00,,,,,,,,,,,
DOGE-USDT-SWAP,ok,24999,0,5.932199,2023-07-15 15:00:00,,,,,,,,,,,
DOOD-USDT-SWAP,ok,8440,0,7.092823,2026-03-07 11:00:00,,,,,,,,,,,
DOT-USDT-SWAP,ok,24999,0,4.748240,2024-03-06 15:00:00,,,,,,,,,,,
DYDX-USDT-SWAP,ok,24999,0,8.488519,2024-02-23 22:00:00,,,,,,,,,,,
EDEN-USDT-SWAP,ok,5057,0,3.380273,2026-01-30 19:00:00,,,,,,,,,,,
EDGE-USDT-SWAP,ok,663,0,4.253069,2026-04-02 11:00:00,,,,,,,,,,,
EGLD-USDT-SWAP,ok,24999,0,7.765678,2023-12-03 22:00:00,,,,,,,,,,,
EIGEN-USDT-SWAP,ok,13798,0,8.300293,2024-11-21 20:00:00,,,,,,,,,,,
ENA-USDT-SWAP,ok,5373,0,2.825157,2025-11-17 07:00:00,,,,,,,,,,,
ENJ-USDT-SWAP,ok,18930,0,8.999710,2026-04-14 23:00:00,,,,,,,,,,,
ENS-USDT-SWAP,ok,24999,0,7.021756,2024-07-09 16:00:00,,,,,,,,,,,
ENSO-USDT-SWAP,ok,4362,0,7.286021,2025-11-05 11:00:00,,,,,,,,,,,
ESP-USDT-SWAP,ok,1860,0,3.742484,2026-02-17 02:00:00,,,,,,,,,,,
ETC-USDT-SWAP,ok,24999,0,4.368310,2024-07-23 09:00:00,,,,,,,,,,,
ETH-USDT-SWAP,ok,24999,0,5.538891,2025-04-10 01:00:00,,,,,,,,,,,
ETHFI-USDT-SWAP,ok,18520,0,6.570400,2025-04-10 01:00:00,,,,,,,,,,,
